date;Year;Variable;Value;Population;Rate
2019-06-01;2019;Breast;278;4882240;5.69410762273055
2019-06-01;2019;Lung;172;4882240;3.52297306154552
2019-06-01;2019;Skin (nonmelanoma);995;4882240;20.3799895130104
2019-06-01;2019;Skin (melanoma);100;4882240;2.04824015206135
2019-07-01;2019;Others;1633;4880587;33.4590900643714
2019-07-01;2019;Colorrectal;388;4880587;7.94986340782369
2019-07-01;2019;Breast;365;4880587;7.47860861818466
2019-07-01;2019;Prostate;266;4880587;5.45016408886882
2019-07-01;2019;Lung;255;4880587;5.22478136338928
2019-07-01;2019;Skin (nonmelanoma);1090;4880587;22.3333791611542
2019-07-01;2019;Skin (melanoma);127;4880587;2.60214601235466
2019-08-01;2019;Others;1009;4889315;20.6368376756253
2019-08-01;2019;Breast;236;4889315;4.82685202323843
2019-08-01;2019;Colorrectal;208;4889315;4.25417466454912
2019-08-01;2019;Prostate;144;4889315;2.94519784468786
2019-08-01;2019;Lung;169;4889315;3.45651691494616
2019-08-01;2019;Skin (nonmelanoma);649;4889315;13.2738430639057
2019-08-01;2019;Skin (melanoma);89;4889315;1.82029589011958
2019-09-01;2019;Others;1356;4901525;27.6648594060012
2019-09-01;2019;Lung;190;4901525;3.87634460703557
2019-09-01;2019;Prostate;201;4901525;4.1007645579692
2019-09-01;2019;Breast;279;4901525;5.69210602822591
2019-09-01;2019;Colorrectal;271;4901525;5.52889151845599
2019-09-01;2019;Skin (nonmelanoma);982;4901525;20.0345810742575
2019-09-01;2019;Skin (melanoma);101;4901525;2.06058318584522
2019-10-01;2019;Breast;360;4912432;7.32834571552339
2019-10-01;2019;Others;1483;4912432;30.1887130447811
2019-10-01;2019;Colorrectal;303;4912432;6.16802431056552
2019-10-01;2019;Prostate;243;4912432;4.94663335797829
2019-10-01;2019;Lung;228;4912432;4.64128561983148
2019-10-01;2019;Skin (nonmelanoma);1381;4912432;28.1123484253828
2019-10-01;2019;Skin (melanoma);118;4912432;2.40206887342156
2019-11-01;2019;Others;1252;4915162;25.4722021369794
2019-11-01;2019;Prostate;192;4915162;3.90628019992017
2019-11-01;2019;Colorrectal;289;4915162;5.87976550925483
2019-11-01;2019;Lung;202;4915162;4.10973229366601
2019-11-01;2019;Breast;284;4915162;5.77803946238191
2019-11-01;2019;Skin (nonmelanoma);1076;4915162;21.8914452870526
2019-11-01;2019;Skin (melanoma);93;4915162;1.89210447183633
2019-12-01;2019;Others;1262;4912832;25.6878313770957
2019-12-01;2019;Prostate;200;4912832;4.07097169209124
2019-12-01;2019;Colorrectal;248;4912832;5.04800489819314
2019-12-01;2019;Lung;158;4912832;3.21606763675208
2019-12-01;2019;Breast;272;4912832;5.53652150124409
2019-12-01;2019;Skin (nonmelanoma);849;4912832;17.2812748329273
2019-12-01;2019;Skin (melanoma);82;4912832;1.66909839375741
2020-01-01;2020;Others;1425;4927406;28.9198819825279
2020-01-01;2020;Breast;319;4927406;6.47399463328169
2020-01-01;2020;Colorrectal;288;4927406;5.84486035857407
2020-01-01;2020;Lung;222;4927406;4.50541319306751
2020-01-01;2020;Prostate;218;4927406;4.4242345769762
2020-01-01;2020;Skin (nonmelanoma);983;4927406;19.9496449044386
2020-01-01;2020;Skin (melanoma);107;4927406;2.17152798044245
2020-02-01;2020;Prostate;268;4938574;5.42666769800351
2020-02-01;2020;Others;1448;4938574;29.3202045772727
2020-02-01;2020;Colorrectal;267;4938574;5.40641893793634
2020-02-01;2020;Breast;343;4938574;6.94532470304181
2020-02-01;2020;Lung;231;4938574;4.67746357551795
2020-02-01;2020;Skin (nonmelanoma);1025;4938574;20.7549790688567
2020-02-01;2020;Skin (melanoma);105;4938574;2.12611980705362
2020-03-01;2020;Others;1139;4943354;23.0410365108386
2020-03-01;2020;Breast;275;4943354;5.563024618508
2020-03-01;2020;Prostate;181;4943354;3.66148165799981
2020-03-01;2020;Colorrectal;244;4943354;4.93592002514892
2020-03-01;2020;Lung;184;4943354;3.72216919929263
2020-03-01;2020;Skin (nonmelanoma);481;4943354;9.73023578728127
2020-03-01;2020;Skin (melanoma);57;4943354;1.15306328456348
2020-04-01;2020;Others;764;4938571;15.4700620888107
2020-04-01;2020;Breast;151;4938571;3.05756462750055
2020-04-01;2020;Prostate;94;4938571;1.90338460255001
2020-04-01;2020;Lung;162;4938571;3.28030112354363
2020-04-01;2020;Colorrectal;112;4938571;2.26786250516597
2020-04-01;2020;Skin (nonmelanoma);130;4938571;2.63234040778193
2020-04-01;2020;Skin (melanoma);33;4938571;0.668209488129258
2020-05-01;2020;Others;1005;4937887;20.352835129682
2020-05-01;2020;Colorrectal;188;4937887;3.80729652177136
2020-05-01;2020;Breast;161;4937887;3.26050393619781
2020-05-01;2020;Prostate;126;4937887;2.55169873267655
2020-05-01;2020;Lung;170;4937887;3.44276813138899
2020-05-01;2020;Skin (nonmelanoma);497;4937887;10.0650338900019
2020-05-01;2020;Skin (melanoma);41;4937887;0.830314666982051
2020-06-01;2020;Lung;206;4921174;4.1859930171134
2020-06-01;2020;Others;1321;4921174;26.843188231101
2020-06-01;2020;Prostate;150;4921174;3.04805316780102
2020-06-01;2020;Colorrectal;227;4921174;4.61272046060554
2020-06-01;2020;Breast;241;4921174;4.89720542293363
2020-06-01;2020;Skin (nonmelanoma);807;4921174;16.3985260427695
2020-06-01;2020;Skin (melanoma);64;4921174;1.30050268492843
2020-07-01;2020;Lung;212;4927030;4.30279499008531
2020-07-01;2020;Others;1228;4927030;24.9237370180413
2020-07-01;2020;Prostate;166;4927030;3.36916966204793
2020-07-01;2020;Colorrectal;266;4927030;5.39878994039005
2020-07-01;2020;Breast;282;4927030;5.72352918492479
2020-07-01;2020;Skin (nonmelanoma);846;4927030;17.1705875547744
2020-07-01;2020;Skin (melanoma);82;4927030;1.66428862824054
2020-08-01;2020;Others;821;4932672;16.6441231040702
2020-08-01;2020;Colorrectal;143;4932672;2.8990372763484
2020-08-01;2020;Prostate;99;4932672;2.00702580670274
2020-08-01;2020;Lung;133;4932672;2.69630739688347
2020-08-01;2020;Breast;198;4932672;4.01405161340547
2020-08-01;2020;Skin (nonmelanoma);499;4932672;10.1162209852997
2020-08-01;2020;Skin (melanoma);67;4932672;1.35829019241498
2020-09-01;2020;Others;1147;4941524;23.2114626985521
2020-09-01;2020;Colorrectal;228;4941524;4.61396119901472
2020-09-01;2020;Breast;225;4941524;4.55325118323821
2020-09-01;2020;Lung;196;4941524;3.96638769739862
2020-09-01;2020;Prostate;145;4941524;2.93431742919796
2020-09-01;2020;Skin (nonmelanoma);756;4941524;15.2989239756804
2020-09-01;2020;Skin (melanoma);66;4941524;1.33562034708321
